dataset,case,kind,baseline,metric,signed_n,signed_missing,signed_min,signed_q25,signed_median,signed_q75,signed_max,signed_mean,absolute_n,absolute_missing,absolute_min,absolute_q25,absolute_median,absolute_q75,absolute_max,absolute_mean,exact_nonzero,row_ids,interpretation
synthetic,crop_roi_margin,valid_control,source,roi_voxels,32,0,0,0.0,0.0,0.0,0,0.0,32,0,0,0.0,0.0,0.0,0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. 
synthetic,crop_roi_margin,valid_control,source,occupied_volume_mm3,32,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. 
synthetic,crop_roi_margin,valid_control,source,mean,32,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. 
synthetic,crop_roi_margin,valid_control,source,population_variance,32,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. 
synthetic,crop_roi_margin,valid_control,correct_operation,roi_voxels,32,0,0,0.0,0.0,0.0,0,0.0,32,0,0,0.0,0.0,0.0,0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. Controls use their own observed output as correct_operation: their zero here is by construction.
synthetic,crop_roi_margin,valid_control,correct_operation,occupied_volume_mm3,32,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. Controls use their own observed output as correct_operation: their zero here is by construction.
synthetic,crop_roi_margin,valid_control,correct_operation,mean,32,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. Controls use their own observed output as correct_operation: their zero here is by construction.
synthetic,crop_roi_margin,valid_control,correct_operation,population_variance,32,0,0.0,0.0,0.0,0.0,0.0,0.0,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,"[""[\""synthetic\"",\""synthetic_31000\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""crop_roi_margin\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""crop_roi_margin\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. Controls use their own observed output as correct_operation: their zero here is by construction.
synthetic,half_voxel_sampling_displacement,own_wrapper_mutation,source,roi_voxels,32,0,4353,7977.25,10610.5,14344.5,21885,11157.21875,32,0,4353,7977.25,10610.5,14344.5,21885,11157.21875,32,"[""[\""synthetic\"",\""synthetic_31000\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31001\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31002\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31003\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31004\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31005\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31006\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31007\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31008\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31009\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31010\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31011\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31012\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31013\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31014\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31015\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31016\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31017\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31018\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31019\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31020\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31021\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31022\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31023\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31024\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31025\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31026\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31027\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31028\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31029\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31030\"",\""half_voxel_sampling_displacement\""]"",""[\""synthetic\"",\""synthetic_31031\"",\""half_voxel_sampling_displacement\""]""]",Descriptive direct ROI statistics; exact nonzero is not a clinical or material-change threshold. 
