engine,input_id,source_kind,modality,operation,completed,total_seconds,pair_id,status,native_values_unchanged,record_present,numeric_digest_equal,baseline_seconds,audited_seconds,baseline_value_count,observed_value_count,baseline_nonfinite_count,observed_nonfinite_count,checkpoint_count,relationship_acceptance,reason,raw_configuration_sha256,baseline_values_sha256,observed_values_sha256,resolved_configuration_sha256
mirp,synthetic_921107,synthetic,mr,linear_1p3,True,9.021218800000497,mirp|synthetic_921107|linear_1p3,satisfied,True,True,True,3.6396037000013166,4.2362601999993785,185,185,0,0,1,True,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,ad392d4bdad8736fd412503fec7229cc8640b2abf79403709a32f9a804db48c9,ad392d4bdad8736fd412503fec7229cc8640b2abf79403709a32f9a804db48c9,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,synthetic_921108,synthetic,mr,identity,True,10.385114799999428,mirp|synthetic_921108|identity,satisfied,True,True,True,4.285774500000116,4.691837899998063,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,841967aacfae84098e2eb38ae5ede04e05ec11cc0ba2e474a09b7faa0546f125,841967aacfae84098e2eb38ae5ede04e05ec11cc0ba2e474a09b7faa0546f125,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,synthetic_921108,synthetic,mr,cubic_1p3,True,13.441543799999636,mirp|synthetic_921108|cubic_1p3,satisfied,True,True,True,4.5110129000022425,7.753756300000532,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,915227ba30ea0b2208ed07900a9a5362d8986979d1f2c02b001c56eae689546a,915227ba30ea0b2208ed07900a9a5362d8986979d1f2c02b001c56eae689546a,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,synthetic_921108,synthetic,mr,linear_1p3,True,12.147944699998334,mirp|synthetic_921108|linear_1p3,satisfied,True,True,True,5.169471000001067,5.715703500001837,185,185,0,0,1,True,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,ea3ad2f9ff42d0cee973e5328b7cc15de0cb4017dbd094f7d2448338034cf30c,ea3ad2f9ff42d0cee973e5328b7cc15de0cb4017dbd094f7d2448338034cf30c,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_287,public_anatomical,mr,identity,True,15.005947099998593,mirp|hippocampus_287|identity,satisfied,True,True,True,7.032953900001303,6.668643499997415,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,a190c6136bde030d6e567726450b5e454f83f96035ab239fe27de7ed2f802e6a,a190c6136bde030d6e567726450b5e454f83f96035ab239fe27de7ed2f802e6a,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_287,public_anatomical,mr,cubic_1p3,True,6.5431736999998975,mirp|hippocampus_287|cubic_1p3,satisfied,True,True,True,1.680756299996574,3.719909799998277,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,455673346eb744870685b45cc11f4911a21e00ef438e1d86bd580bc89fdb83cb,455673346eb744870685b45cc11f4911a21e00ef438e1d86bd580bc89fdb83cb,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_287,public_anatomical,mr,linear_1p3,True,5.281270300001779,mirp|hippocampus_287|linear_1p3,indeterminate,True,True,True,1.9147736000013538,2.092191299998376,185,185,0,0,1,False,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,faa7a3e6f432dd4a81a651dbca616e6432fa49d5e1d954ec7fa7f8141edc67e6,faa7a3e6f432dd4a81a651dbca616e6432fa49d5e1d954ec7fa7f8141edc67e6,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_332,public_anatomical,mr,identity,True,10.232583799999702,mirp|hippocampus_332|identity,satisfied,True,True,True,4.689154799998505,4.374627100001817,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,80a32dab1e155664cf0b0a830402282e624df982dbdea4863a0ccfa2ea1719a5,80a32dab1e155664cf0b0a830402282e624df982dbdea4863a0ccfa2ea1719a5,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_332,public_anatomical,mr,cubic_1p3,True,6.001151000000391,mirp|hippocampus_332|cubic_1p3,satisfied,True,True,True,1.7494229000003543,3.10975580000013,185,185,0,0,1,True,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,8737a50dbbbddfeb88fbd1a980da53be088e0e51220a05e2ab9ed0142107edaa,8737a50dbbbddfeb88fbd1a980da53be088e0e51220a05e2ab9ed0142107edaa,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
mirp,hippocampus_332,public_anatomical,mr,linear_1p3,True,4.747756999997364,mirp|hippocampus_332|linear_1p3,satisfied,True,True,True,1.77406030000202,1.8980941000008897,185,185,0,0,1,True,,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa,e2cb4a3723d98f01a45a8f3bd96aab4a7ce8c29dc18a83850128f078ebd5274c,e2cb4a3723d98f01a45a8f3bd96aab4a7ce8c29dc18a83850128f078ebd5274c,241bdfb7df022ed113f0433b912019f2127935e0bd299e37983097b7122da3fa
mirp,hippocampus_155,public_anatomical,mr,identity,True,10.920427900000504,mirp|hippocampus_155|identity,satisfied,True,True,True,4.430095399999118,5.402600900000834,185,185,0,0,1,True,,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d,a746dfc442b53f288a4367c41d9c259973cee2e05d96ac6a3971b6cc0726ad11,a746dfc442b53f288a4367c41d9c259973cee2e05d96ac6a3971b6cc0726ad11,8965534a66c35246091191ffa9ba716d48484c58bc2c59b6a3a8569c5f7e4a9d
mirp,hippocampus_155,public_anatomical,mr,cubic_1p3,True,7.668560000001889,mirp|hippocampus_155|cubic_1p3,indeterminate,True,True,True,2.2512089000010747,4.303752100000565,185,185,0,0,1,False,,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f,3eff3f9a9738bddfcd20d0b75e842ade448a73c7c960f094454a311ef96844d0,3eff3f9a9738bddfcd20d0b75e842ade448a73c7c960f094454a311ef96844d0,b2fa5bfc8a4cdfed9730732024361d9562a8f77ae1972ac5c9bc397477711a3f
