pair_id,engine,input_id,source_kind,modality,operation,checkpoint_index,checkpoint,status,coverage_status,feature_reuse_decision,reason,checkpoint_record_sha256,max_corner_error_mm,max_intensity_error,nominal_mismatched_intensity_voxels,nominal_mismatched_roi_voxels,ambiguous_intensity_voxels,ambiguous_roi_voxels,violating_intensity_voxels,violating_roi_voxels,candidate_roi_voxels,position_check,intensity_check,roi_check,source_roi_outside_candidate_fov,source_roi_definitely_outside_candidate_fov,source_roi_centres_near_fov_boundary
pyradiomics|synthetic_921102|linear_1p3,pyradiomics,synthetic_921102,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,b0d9308aa322af58fc5d05102dcaf31f1c00807979fc2531000ce75a70bfa7c2,1.2861976864971564e-14,4.263256414560601e-13,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921102|linear_1p3,pyradiomics,synthetic_921102,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,e079418d75c5eeb9d395a96af3e820ada57fb1b29adf6f52d502508ad74a1f13,1.0732941486359768e-14,3.979039320256561e-13,0,0,0,0,0,0,2651,True,True,True,0,0,0
pyradiomics|synthetic_921103|identity,pyradiomics,synthetic_921103,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,280889b69eb88af59ea12126de4b0f0dbb92e5d189f3559c12d3c3821df0700e,0.0,0.0,0,0,0,0,0,0,2629,True,True,True,0,0,0
pyradiomics|synthetic_921103|identity,pyradiomics,synthetic_921103,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,64e01ceea813b28a2f6d8d6b4070934ae8e49c925ed0a0bcf0d4a19db9ce509e,0.0,0.0,0,0,0,0,0,0,2629,True,True,True,0,0,0
pyradiomics|synthetic_921103|identity,pyradiomics,synthetic_921103,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,c273582b1e4f75035b3b9c5897171cf9d2e37b4f3efa2ed43add87e7cc62b594,1.5888218580782548e-14,0.0,0,0,0,0,0,0,2629,True,True,True,0,0,0
pyradiomics|synthetic_921103|cubic_1p3,pyradiomics,synthetic_921103,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,a2a55f6449e86432e8e5c8d71607311968e3f5570f0ce63650769c27d4232447,6.439293542825908e-15,7.98462451712112e-09,0,0,0,0,0,0,4230,True,True,True,0,0,0
pyradiomics|synthetic_921103|cubic_1p3,pyradiomics,synthetic_921103,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,594e6e6aec72834c2a0231ba812c975a082b290bc2b12c90b392c09b6a2c2d80,6.439293542825908e-15,7.98462451712112e-09,0,0,0,0,0,0,4230,True,True,True,0,0,0
pyradiomics|synthetic_921103|cubic_1p3,pyradiomics,synthetic_921103,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,7099f47932126e19803735ec132fccf7be12d3d197c91dcdf1b144ea8f6cdce7,1.4703645528818136e-14,3.501554601825774e-11,0,0,0,0,0,0,4230,True,True,True,0,0,0
pyradiomics|synthetic_921103|linear_1p3,pyradiomics,synthetic_921103,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,674782de111482cb47d2181cad28204cf77268205fd803e183b5119607f65ff8,6.439293542825908e-15,3.694822225952521e-13,0,0,0,0,0,0,4230,True,True,True,0,0,0
pyradiomics|synthetic_921103|linear_1p3,pyradiomics,synthetic_921103,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,74ddc078039d8cfb3935055b4c57c6fbe6af0ffda55aae28c3a1dc675fc0ca07,6.439293542825908e-15,3.694822225952521e-13,0,0,0,0,0,0,4230,True,True,True,0,0,0
pyradiomics|synthetic_921103|linear_1p3,pyradiomics,synthetic_921103,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,6f4e7c63e85736319a172a60e722c342bbfec2b84e5689d57d115b14cc650b4d,1.4703645528818136e-14,2.5579538487363607e-13,0,0,0,0,0,0,4230,True,True,True,0,0,0
pyradiomics|synthetic_921104|identity,pyradiomics,synthetic_921104,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,e12e54f38e486ce4ad9c81ad9479fda0e95be38dd71c52fed136ec4e921b2c2a,0.0,0.0,0,0,0,0,0,0,2161,True,True,True,0,0,0
pyradiomics|synthetic_921104|identity,pyradiomics,synthetic_921104,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,3d985b2679d424da149fa7e5900cb6b261a3e894be43a975a507cc2d6c94e2d1,0.0,0.0,0,0,0,0,0,0,2161,True,True,True,0,0,0
pyradiomics|synthetic_921104|identity,pyradiomics,synthetic_921104,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,89a2d806a6550fbcde86486f9760e32930e84e31280e059f01164564579449cf,7.105427357601002e-15,0.0,0,0,0,0,0,0,2161,True,True,True,0,0,0
pyradiomics|synthetic_921104|cubic_1p3,pyradiomics,synthetic_921104,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,85bf1a59a99dcc203b490380715fbc34f13d13c8a75dd44b4397eec8970e8467,6.2727600891321345e-15,5.070631914350088e-09,0,0,0,0,0,0,3206,True,True,True,0,0,0
pyradiomics|synthetic_921104|cubic_1p3,pyradiomics,synthetic_921104,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,51682721f7a73b08e149e669bcb1ce7bcc5bb185c5c3eb7809051e43bf105516,6.2727600891321345e-15,5.070631914350088e-09,0,0,0,0,0,0,3206,True,True,True,0,0,0
pyradiomics|synthetic_921104|cubic_1p3,pyradiomics,synthetic_921104,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,6fc38a3de4873f6a5f42cb3c18bd9262ec817185f30576d0ffe71ff288253a5f,1.4219634040908775e-14,1.0032863428932615e-11,0,0,0,0,0,0,3206,True,True,True,0,0,0
pyradiomics|synthetic_921104|linear_1p3,pyradiomics,synthetic_921104,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,38e9df2bbce480f39969d915f09d1ace32c7b19d2b963280aefd01bcea5a34f0,6.2727600891321345e-15,4.831690603168681e-13,0,0,0,0,0,0,3206,True,True,True,0,0,0
pyradiomics|synthetic_921104|linear_1p3,pyradiomics,synthetic_921104,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,c71486c231df372d79dd64c4c53e401c5bb15b67eca59189d42b52294f6265a3,6.2727600891321345e-15,4.831690603168681e-13,0,0,0,0,0,0,3206,True,True,True,0,0,0
pyradiomics|synthetic_921104|linear_1p3,pyradiomics,synthetic_921104,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,a6dd09a3e88e0f6f35046b36ecada6d97b06341efb53200093b8b1b034c21e82,1.4219634040908775e-14,2.984279490192421e-13,0,0,0,0,0,0,3206,True,True,True,0,0,0
pyradiomics|synthetic_921105|identity,pyradiomics,synthetic_921105,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,006c70cf2f0fc4bf743191b547342bbb52d68c6dca4a29a9604b90f8d8a164a2,0.0,0.0,0,0,0,0,0,0,1711,True,True,True,0,0,0
pyradiomics|synthetic_921105|identity,pyradiomics,synthetic_921105,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,3e67092a17f2b2fb26da585991a6709cf201fcf3d329b56f2b221aee123fd3e5,0.0,0.0,0,0,0,0,0,0,1711,True,True,True,0,0,0
pyradiomics|synthetic_921105|identity,pyradiomics,synthetic_921105,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,b92604f085e4a08a7ed36aad69a7aff0cb7f4e6278e9a01bb9a330351b7b962a,0.0,0.0,0,0,0,0,0,0,1711,True,True,True,0,0,0
pyradiomics|synthetic_921105|cubic_1p3,pyradiomics,synthetic_921105,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,d3ab021c65fc11bc7c14dacc82b3907428b181662ee611c60477a50c6656857f,8.010741897413916e-15,9.280256563215517e-10,0,0,0,0,0,0,2151,True,True,True,0,0,0
pyradiomics|synthetic_921105|cubic_1p3,pyradiomics,synthetic_921105,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,819d876c2860c5ebd20d13a8364f23425ac78a125d45148f007106a80a694efc,8.010741897413916e-15,9.280256563215517e-10,0,0,0,0,0,0,2151,True,True,True,0,0,0
pyradiomics|synthetic_921105|cubic_1p3,pyradiomics,synthetic_921105,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,violated,blocked,,5908c884a40a5e19c5e2601525d263463130ef76b1f024d6ae8e4eac369a5f3f,5.591215865739187e-15,6.536993168992922e-12,0,0,0,0,0,0,2151,True,True,True,1,1,0
pyradiomics|synthetic_921105|linear_1p3,pyradiomics,synthetic_921105,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,c7856f77b62eb6ae3a2f0723b6764bee43fa51fcc07a82721ce4d09f7bfdabd8,8.010741897413916e-15,3.126388037344441e-13,0,0,0,0,0,0,2151,True,True,True,0,0,0
pyradiomics|synthetic_921105|linear_1p3,pyradiomics,synthetic_921105,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,19be66b02cff9f2bd733e4e8428183a5732e5b042ee87c1fbf183bf663694042,8.010741897413916e-15,3.126388037344441e-13,0,0,0,0,0,0,2151,True,True,True,0,0,0
pyradiomics|synthetic_921105|linear_1p3,pyradiomics,synthetic_921105,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,violated,blocked,,ef533ea665d0dd373218bc72fe93b06a1e7adcd1a2e3c577697af60411d98f65,5.591215865739187e-15,3.126388037344441e-13,0,0,0,0,0,0,2151,True,True,True,1,1,0
pyradiomics|synthetic_921106|identity,pyradiomics,synthetic_921106,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,5360c4228b4efe031f68fc33be78137b1e12f94c0f08c65c063ab391ab53f374,0.0,0.0,0,0,0,0,0,0,2504,True,True,True,0,0,0
pyradiomics|synthetic_921106|identity,pyradiomics,synthetic_921106,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,cccbbc27984b2baa72a8aa6524c3972face68fe1c0968fee393d291950ddaa5b,0.0,0.0,0,0,0,0,0,0,2504,True,True,True,0,0,0
pyradiomics|synthetic_921106|identity,pyradiomics,synthetic_921106,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,93c96e121fb714dbff3a39cd1c5a6bd720a99b0cd6e7041828b8e9cb86e1b2e0,3.552713678800501e-15,0.0,0,0,0,0,0,0,2504,True,True,True,0,0,0
pyradiomics|synthetic_921106|cubic_1p3,pyradiomics,synthetic_921106,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,afac7d26d2104b17a6433455ebd03f636f99811140c7ae7adfd746546ea4618e,1.3322676295501878e-15,6.283869424805744e-09,0,0,0,0,0,0,3750,True,True,True,0,0,0
pyradiomics|synthetic_921106|cubic_1p3,pyradiomics,synthetic_921106,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,06743511148a5e975ab288f4b6e21685d902ea0e738a7ea180989c5a95e4cac7,1.3322676295501878e-15,6.283869424805744e-09,0,0,0,0,0,0,3750,True,True,True,0,0,0
pyradiomics|synthetic_921106|cubic_1p3,pyradiomics,synthetic_921106,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,b95bac49407d50dba561d7696fa06e2f4449ae253b8fa615d4e7fc8b96ef448d,3.614624287906422e-15,4.291678123991005e-12,0,0,0,0,0,0,3750,True,True,True,0,0,0
pyradiomics|synthetic_921106|linear_1p3,pyradiomics,synthetic_921106,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,a2ce5fce72717896515954f8d9124c62fd79a11e3a2f9a3e843f277547c52f2d,1.3322676295501878e-15,2.2737367544323206e-13,0,0,0,0,0,0,3750,True,True,True,0,0,0
pyradiomics|synthetic_921106|linear_1p3,pyradiomics,synthetic_921106,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,49323557abb395b8ce49d1f1611a4796573e26645073f72b093f82bded9422a6,1.3322676295501878e-15,2.2737367544323206e-13,0,0,0,0,0,0,3750,True,True,True,0,0,0
pyradiomics|synthetic_921106|linear_1p3,pyradiomics,synthetic_921106,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,3f31f3d902d59bf321788a2fbd5d52131523371b93d4290683bd564f35f32856,3.614624287906422e-15,1.7053025658242404e-13,0,0,0,0,0,0,3750,True,True,True,0,0,0
pyradiomics|synthetic_921107|identity,pyradiomics,synthetic_921107,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,16d09c5e437d6c05c68d0a110fa40b1976c9a1220c3db4eb5e9943677b31983d,0.0,0.0,0,0,0,0,0,0,2251,True,True,True,0,0,0
pyradiomics|synthetic_921107|identity,pyradiomics,synthetic_921107,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,fdcddacc510dd7e6a30d29ecf93f852e601a963d95bad65e2dc3d37ebcae7ca8,0.0,0.0,0,0,0,0,0,0,2251,True,True,True,0,0,0
pyradiomics|synthetic_921107|identity,pyradiomics,synthetic_921107,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,e776561d9f6e4482043b72dec69b7e250370fd54ce8161f47fbdc089eaf1620d,7.105427357601002e-15,0.0,0,0,0,0,0,0,2251,True,True,True,0,0,0
pyradiomics|synthetic_921107|cubic_1p3,pyradiomics,synthetic_921107,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,76954852a32297765d158786877b57d67386333b7f45406609d476088a0fe04f,9.622221996320391e-15,6.1841802789786016e-09,0,0,0,0,0,0,3137,True,True,True,0,0,0
pyradiomics|synthetic_921107|cubic_1p3,pyradiomics,synthetic_921107,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,6a4f855f5ef2f0a88b149d946ef8476803a0b8bcef45a8faf21000f18ec5e604,9.622221996320391e-15,6.1841802789786016e-09,0,0,0,0,0,0,3137,True,True,True,0,0,0
pyradiomics|synthetic_921107|cubic_1p3,pyradiomics,synthetic_921107,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,9f145825af18937f6019bf6f0aa89e6492bebe38ff55dc431307cbbbc553ceff,1.1699065664736792e-14,2.9842794901924208e-12,0,0,0,0,0,0,3137,True,True,True,0,0,0
pyradiomics|synthetic_921107|linear_1p3,pyradiomics,synthetic_921107,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,d701350e0ca68541d16c2eec55bcb98fab7961b4a0e865b294a29314d2139013,9.622221996320391e-15,2.5579538487363607e-13,0,0,0,0,0,0,3137,True,True,True,0,0,0
pyradiomics|synthetic_921107|linear_1p3,pyradiomics,synthetic_921107,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,99346c80f3b19cffa9f2435fa703194cc7ee1f6368edb77b21742ded3d6fdfba,9.622221996320391e-15,2.5579538487363607e-13,0,0,0,0,0,0,3137,True,True,True,0,0,0
pyradiomics|synthetic_921107|linear_1p3,pyradiomics,synthetic_921107,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,e1c3a47f1424b5f3444e39047dff59f70e6f1bbb398fe9a0b05b5a49ed442723,1.1699065664736792e-14,1.9895196601282805e-13,0,0,0,0,0,0,3137,True,True,True,0,0,0
pyradiomics|synthetic_921108|identity,pyradiomics,synthetic_921108,synthetic,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,8943d1ff3ca2991ceb9ab7fd879a7b3905a29ab08be783e8b2bcfcd14306c377,0.0,0.0,0,0,0,0,0,0,2793,True,True,True,0,0,0
pyradiomics|synthetic_921108|identity,pyradiomics,synthetic_921108,synthetic,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,5b8171e5afd4686a848f7376addd6841a1c186820b90b2d304a9382b9edd705f,0.0,0.0,0,0,0,0,0,0,2793,True,True,True,0,0,0
pyradiomics|synthetic_921108|identity,pyradiomics,synthetic_921108,synthetic,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,50a3f3a47b1dedffd2595e157975fc12b0faa591a300137f7e5c188c7523439d,0.0,0.0,0,0,0,0,0,0,2793,True,True,True,0,0,0
pyradiomics|synthetic_921108|cubic_1p3,pyradiomics,synthetic_921108,synthetic,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,e0d88c38d5bd2502b464b24dbe62b2af3bc2cbc91900ea4832a92d16ffd21710,5.351286495517217e-15,5.061366437075776e-09,0,0,0,0,0,0,3267,True,True,True,0,0,0
pyradiomics|synthetic_921108|cubic_1p3,pyradiomics,synthetic_921108,synthetic,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,0f4098188cd8a2c68c2477862aa568ea7c1e3fa7ed628923f4d68278b54399c4,5.351286495517217e-15,5.061366437075776e-09,0,0,0,0,0,0,3267,True,True,True,0,0,0
pyradiomics|synthetic_921108|cubic_1p3,pyradiomics,synthetic_921108,synthetic,mr,cubic_1p3,2,feature_input:original,satisfied,violated,blocked,,abcb2170752779cf5cfc3bc414332f1dfb72b2c612a43856bcc8d8b63fa5eacd,2.0185613280212634e-14,6.252776074688882e-13,0,0,0,0,0,0,3267,True,True,True,18,18,0
pyradiomics|synthetic_921108|linear_1p3,pyradiomics,synthetic_921108,synthetic,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,a12230ce621fc60c60863abb1ff11f29c5d931e0e798f6dac44ce5bedde82b01,5.351286495517217e-15,5.400124791776761e-13,0,0,0,0,0,0,3267,True,True,True,0,0,0
pyradiomics|synthetic_921108|linear_1p3,pyradiomics,synthetic_921108,synthetic,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,de99e5a762d99fc78117bdce7796a414b819e4e29a34fc87d7aea22a102d2b0c,5.351286495517217e-15,5.400124791776761e-13,0,0,0,0,0,0,3267,True,True,True,0,0,0
pyradiomics|synthetic_921108|linear_1p3,pyradiomics,synthetic_921108,synthetic,mr,linear_1p3,2,feature_input:original,satisfied,violated,blocked,,a0806fd8ed284098da774fe800e5694245939c08ad8b97650bfbb62487c44a9b,2.0185613280212634e-14,3.410605131648481e-13,0,0,0,0,0,0,3267,True,True,True,18,18,0
pyradiomics|hippocampus_287|identity,pyradiomics,hippocampus_287,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,bd0a5e4abd8829268a0e50e4df9b43c35ee614a6e016755264cd772db0dc6983,0.0,0.0,0,0,0,0,0,0,1766,True,True,True,0,0,0
pyradiomics|hippocampus_287|identity,pyradiomics,hippocampus_287,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,ca34a9c8c5bea9583ccb911e9f2a85e34eefbe6b7528a963af9738e41c0ba18b,0.0,0.0,0,0,0,0,0,0,1766,True,True,True,0,0,0
pyradiomics|hippocampus_287|identity,pyradiomics,hippocampus_287,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,f2f13ac6d51c2e3690500033e029a2f83338bdffa4129c21116c01d9823a81a9,0.0,0.0,0,0,0,0,0,0,1766,True,True,True,0,0,0
pyradiomics|hippocampus_287|cubic_1p3,pyradiomics,hippocampus_287,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,94f17a6fbfa0dd0c12c37189457fe4e8d959d7daf76acd5d14cc71a03c5672e1,0.0,0.0,0,0,0,0,0,0,850,True,True,True,0,0,0
pyradiomics|hippocampus_287|cubic_1p3,pyradiomics,hippocampus_287,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,ff44dc52e64ea35f93433029c9a9ffb7936ff094791ad01cfece1d2f00a373ef,0.0,0.0,0,0,0,0,0,0,850,True,True,True,0,0,0
pyradiomics|hippocampus_287|cubic_1p3,pyradiomics,hippocampus_287,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,fdce6f7d2d49029756749e43d5c7b6fb464d33b62a1d1521019a9998c4375611,8.881784197001252e-16,0.0,0,0,0,0,0,0,850,True,True,True,0,0,0
pyradiomics|hippocampus_287|linear_1p3,pyradiomics,hippocampus_287,public_anatomical,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,a8018ad43de9ed3fb16cd48cae08cade01a41bc7fdb1b1a7e02684bcdd2c29bc,0.0,3.0517578125e-05,0,0,0,0,0,0,850,True,True,True,0,0,0
pyradiomics|hippocampus_287|linear_1p3,pyradiomics,hippocampus_287,public_anatomical,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,17bce261bc37864c971585d399db7fbc30e28e3be9b188768849f2e17c4cf13b,0.0,3.0517578125e-05,0,0,0,0,0,0,850,True,True,True,0,0,0
pyradiomics|hippocampus_287|linear_1p3,pyradiomics,hippocampus_287,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,satisfied,requires_reextraction,,9967f89111463b3e5544f51fc8367750e931591722f65f310b05b2a6af47f9c3,8.881784197001252e-16,0.0,0,0,0,0,0,0,850,True,True,True,0,0,0
pyradiomics|hippocampus_332|identity,pyradiomics,hippocampus_332,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,aaf5ee64aef051c682c0c225a96c005c5e0d95ffc99962aa05c1a0b7b7cfb902,0.0,0.0,0,0,0,0,0,0,1803,True,True,True,0,0,0
pyradiomics|hippocampus_332|identity,pyradiomics,hippocampus_332,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,4ea83a5f5c1fb9f358fd46da57ef50315675c426f5858b04672a949078cb44c6,0.0,0.0,0,0,0,0,0,0,1803,True,True,True,0,0,0
pyradiomics|hippocampus_332|identity,pyradiomics,hippocampus_332,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,d3238765f6a2db1aaeb22da0583e459e602401be05ae9fc7a72e3450fc30c8ac,0.0,0.0,0,0,0,0,0,0,1803,True,True,True,0,0,0
pyradiomics|hippocampus_332|cubic_1p3,pyradiomics,hippocampus_332,public_anatomical,mr,cubic_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,262fea36afca599cc44e4dbc2a48586e725ee53b8ea300e3ed81b5f46115743d,0.0,6.103515625e-05,0,0,0,0,0,0,837,True,True,True,0,0,0
pyradiomics|hippocampus_332|cubic_1p3,pyradiomics,hippocampus_332,public_anatomical,mr,cubic_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,a3b0fad91e7736ccdffb886ff8c8cd5ab53ee0712907680ce907b69e7810c052,0.0,6.103515625e-05,0,0,0,0,0,0,837,True,True,True,0,0,0
pyradiomics|hippocampus_332|cubic_1p3,pyradiomics,hippocampus_332,public_anatomical,mr,cubic_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,c38da8419e268295824ed7373fd874b2a44d12269a907df1562fb1dd43c367f8,0.0,0.0,0,0,0,0,0,0,837,True,True,True,18,0,18
pyradiomics|hippocampus_332|linear_1p3,pyradiomics,hippocampus_332,public_anatomical,mr,linear_1p3,0,loaded_input,satisfied,satisfied,requires_reextraction,,a4b3f42224375aa38a9f228825230528ae1cfd44ecd829d5d8172f5f88d413c2,0.0,1.52587890625e-05,0,0,0,0,0,0,837,True,True,True,0,0,0
pyradiomics|hippocampus_332|linear_1p3,pyradiomics,hippocampus_332,public_anatomical,mr,linear_1p3,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,d940aa8398a20983c2f3bf4eea0ffaec02873141e7a9500d31d8a8ab17bf4f52,0.0,1.52587890625e-05,0,0,0,0,0,0,837,True,True,True,0,0,0
pyradiomics|hippocampus_332|linear_1p3,pyradiomics,hippocampus_332,public_anatomical,mr,linear_1p3,2,feature_input:original,satisfied,indeterminate,blocked,,a8e736a7600acb81485532077077cd4f3e9ac33f2a851d42c7a72d2b19752274,0.0,1.52587890625e-05,0,0,0,0,0,0,837,True,True,True,18,0,18
pyradiomics|hippocampus_155|identity,pyradiomics,hippocampus_155,public_anatomical,mr,identity,0,loaded_input,satisfied,satisfied,requires_reextraction,,5ded0bff7c071c61b783fc8e0bda0607c35b13c7060b5a3baad1e39a804d29e5,0.0,0.0,0,0,0,0,0,0,2046,True,True,True,0,0,0
pyradiomics|hippocampus_155|identity,pyradiomics,hippocampus_155,public_anatomical,mr,identity,1,shape_dispatch,satisfied,satisfied,requires_reextraction,,42da51cc7182c5ab1a06a6d5632fb478e4c7da5dd216189c30e2e2783bc6fd99,0.0,0.0,0,0,0,0,0,0,2046,True,True,True,0,0,0
pyradiomics|hippocampus_155|identity,pyradiomics,hippocampus_155,public_anatomical,mr,identity,2,feature_input:original,satisfied,satisfied,requires_reextraction,,6dbbdabe7160023acb754efaa06750404a4e56f88323704e80ff9abf19a4d4bc,0.0,0.0,0,0,0,0,0,0,2046,True,True,True,0,0,0
pyradiomics|hippocampus_155|cubic_1p3,pyradiomics,hippocampus_155,public_anatomical,mr,cubic_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,5a29d275ca17e3dc3e6f2c8235e5909043e1335b362b431f65d15ac1730f783e,0.0,0.0078125,1,0,28,0,0,0,953,True,,True,0,0,0
pyradiomics|hippocampus_155|cubic_1p3,pyradiomics,hippocampus_155,public_anatomical,mr,cubic_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,d3408236e8ff8965067d845226bcd8d7bf70c57dcc15529f99ebec09a262e77b,0.0,0.0078125,1,0,28,0,0,0,953,True,,True,0,0,0
pyradiomics|hippocampus_155|cubic_1p3,pyradiomics,hippocampus_155,public_anatomical,mr,cubic_1p3,2,feature_input:original,indeterminate,satisfied,blocked,intensity:indeterminate,81b9968b516580061ed8da2dbd8c04fcc2493c5e329a3adfb404ac61bcfc8378,1.2560739669470201e-15,0.0,0,0,1,0,0,0,953,True,,True,0,0,0
pyradiomics|hippocampus_155|linear_1p3,pyradiomics,hippocampus_155,public_anatomical,mr,linear_1p3,0,loaded_input,indeterminate,satisfied,blocked,intensity:indeterminate,ea774ff4524eb0622a97341d4d71e66d3d70db95b97a594a064d015bb514d6dc,0.0,0.03125,2,0,6,0,0,0,953,True,,True,0,0,0
pyradiomics|hippocampus_155|linear_1p3,pyradiomics,hippocampus_155,public_anatomical,mr,linear_1p3,1,shape_dispatch,indeterminate,satisfied,blocked,intensity:indeterminate,23f89597f86edbd7de76cea20780d6a841b1084e6de15f5252908fc41d110e34,0.0,0.03125,2,0,6,0,0,0,953,True,,True,0,0,0
pyradiomics|hippocampus_155|linear_1p3,pyradiomics,hippocampus_155,public_anatomical,mr,linear_1p3,2,feature_input:original,indeterminate,satisfied,blocked,intensity:indeterminate,ed76784947ff3437384c4f375036919433b3f2ed62716ccbc6cff5fcda262b0d,1.2560739669470201e-15,0.015625,1,0,1,0,0,0,953,True,,True,0,0,0
