engine,input_id,source_kind,modality,operation,completed,total_seconds,pair_id,status,native_values_unchanged,record_present,numeric_digest_equal,baseline_seconds,audited_seconds,baseline_value_count,observed_value_count,baseline_nonfinite_count,observed_nonfinite_count,checkpoint_count,relationship_acceptance,reason,raw_configuration_sha256,baseline_values_sha256,observed_values_sha256,resolved_configuration_sha256
pyradiomics,synthetic_921106,synthetic,mr,identity,True,0.14344119999987015,pyradiomics|synthetic_921106|identity,satisfied,True,True,True,0.058018100000481354,0.08172869999907562,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,b298f20cac28b5575e16ee0fcc855d867ef4b4780c21b64c8ef340bb32273e1c,b298f20cac28b5575e16ee0fcc855d867ef4b4780c21b64c8ef340bb32273e1c,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,synthetic_921106,synthetic,mr,cubic_1p3,True,0.4973234000008233,pyradiomics|synthetic_921106|cubic_1p3,satisfied,True,True,True,0.07690309999998135,0.4168482999994012,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,2fcdd7eaf4d23f1768b264e1bb384697ec0728fbd083851aea7bc4cc83561911,2fcdd7eaf4d23f1768b264e1bb384697ec0728fbd083851aea7bc4cc83561911,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
pyradiomics,synthetic_921106,synthetic,mr,linear_1p3,True,0.17302530000051775,pyradiomics|synthetic_921106|linear_1p3,satisfied,True,True,True,0.07141559999945457,0.09823569999934989,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,85256e3556bce49a42eae2df2f025407d22704cd068e695cef501a6d5fcc13d2,85256e3556bce49a42eae2df2f025407d22704cd068e695cef501a6d5fcc13d2,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
pyradiomics,synthetic_921107,synthetic,mr,identity,True,0.12096420000125363,pyradiomics|synthetic_921107|identity,satisfied,True,True,True,0.052530500001012115,0.06535629999962111,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,dadd1235b6cf1929a1025565ccaa573ded5f0b2631e2bf54c4e8605d54f56960,dadd1235b6cf1929a1025565ccaa573ded5f0b2631e2bf54c4e8605d54f56960,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,synthetic_921107,synthetic,mr,cubic_1p3,True,0.4033333000006678,pyradiomics|synthetic_921107|cubic_1p3,satisfied,True,True,True,0.07071240000004764,0.33002289999967616,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,4a8a17aafbde6e4bb7df25f89cfd81f85d0048517820f6f53065af86323c3357,4a8a17aafbde6e4bb7df25f89cfd81f85d0048517820f6f53065af86323c3357,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
pyradiomics,synthetic_921107,synthetic,mr,linear_1p3,True,0.17003010000007635,pyradiomics|synthetic_921107|linear_1p3,satisfied,True,True,True,0.07468180000068969,0.09252890000061598,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,a61844b25a15b81cae37fe356b6e940bc3cdf7f658a2c04a5a37857bca058636,a61844b25a15b81cae37fe356b6e940bc3cdf7f658a2c04a5a37857bca058636,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
pyradiomics,synthetic_921108,synthetic,mr,identity,True,0.1355734000007942,pyradiomics|synthetic_921108|identity,satisfied,True,True,True,0.05563360000087414,0.07612129999870376,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,d40f09453c979a09d684771f02bca4bcb301ee0bc9b98951f149fc83a2b94ed8,d40f09453c979a09d684771f02bca4bcb301ee0bc9b98951f149fc83a2b94ed8,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,synthetic_921108,synthetic,mr,cubic_1p3,True,0.3825035999998363,pyradiomics|synthetic_921108|cubic_1p3,satisfied,True,True,True,0.07366580000052636,0.30524379999951634,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,f3606881cc38de086abcb021dcd2f802d97842f08572aee943e1bf2e875fe4a1,f3606881cc38de086abcb021dcd2f802d97842f08572aee943e1bf2e875fe4a1,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
pyradiomics,synthetic_921108,synthetic,mr,linear_1p3,True,0.1722981000002619,pyradiomics|synthetic_921108|linear_1p3,satisfied,True,True,True,0.0722237000009045,0.09625089999826741,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,52c673da6a5532fb4206bba51e9fb42bc7e1b842e3e595bf22e129b3d8de7cde,52c673da6a5532fb4206bba51e9fb42bc7e1b842e3e595bf22e129b3d8de7cde,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
pyradiomics,hippocampus_287,public_anatomical,mr,identity,True,0.17289989999881072,pyradiomics|hippocampus_287|identity,satisfied,True,True,True,0.057042999998884625,0.10430900000028487,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,92a8e0ff671318e58bb77e152eca461fe38d6b0d0265bc92d448dc4c4a6c1ea7,92a8e0ff671318e58bb77e152eca461fe38d6b0d0265bc92d448dc4c4a6c1ea7,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,hippocampus_287,public_anatomical,mr,cubic_1p3,True,0.2742806999995082,pyradiomics|hippocampus_287|cubic_1p3,satisfied,True,True,True,0.07549030000154744,0.19131000000015774,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,18fe3d5e81cef830306c996fbb17f257046c9c0af8b56e43bfd2738c86d4301d,18fe3d5e81cef830306c996fbb17f257046c9c0af8b56e43bfd2738c86d4301d,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
pyradiomics,hippocampus_287,public_anatomical,mr,linear_1p3,True,0.1602908999993815,pyradiomics|hippocampus_287|linear_1p3,satisfied,True,True,True,0.06859310000072583,0.08422160000009171,107,107,0,0,3,,,35fd81afe2b503dab2f985f9c879c9c35025607b625db0f12ec3e087ac85bb44,ad83b9d03f88c095896cfe018eefd1998220259295b35ecffb9d131e88153609,ad83b9d03f88c095896cfe018eefd1998220259295b35ecffb9d131e88153609,19aacbd98d28b0e8438c5dd21f4e670add732b81c7559e8d32b3c0b7001816fb
pyradiomics,hippocampus_332,public_anatomical,mr,identity,True,0.16031219999968016,pyradiomics|hippocampus_332|identity,satisfied,True,True,True,0.054691299999831244,0.09816980000141484,107,107,0,0,3,,,3b2c256694ed07bd744e24f6a45dfda60d09a9419d274e3cffda3f6455715d82,422dc14f45853ed70542fecc540c2da77e367663337f3c0d4e16379f4108a5e0,422dc14f45853ed70542fecc540c2da77e367663337f3c0d4e16379f4108a5e0,4256e4856dfbf86a114984c6ebbc8b3340bd304c457f8b2a47b005e4e17dcda2
pyradiomics,hippocampus_332,public_anatomical,mr,cubic_1p3,True,0.2812174999999115,pyradiomics|hippocampus_332|cubic_1p3,satisfied,True,True,True,0.07250530000055733,0.20168649999868649,107,107,0,0,3,,,4add17e774a873f6f05da6216e0fc0960af2e5298e249707ab6718c9176cbb14,0175bcb8fdf39200f68b8dda0234d4176d7f707dc7145b85fcaae9781401b98d,0175bcb8fdf39200f68b8dda0234d4176d7f707dc7145b85fcaae9781401b98d,4c0ecb272ca9ce37985f2aa01503896b93e7fee8246e99c0db89ab38a9d74c36
